sample_,var_,count,varcode,varname
58,659,29.0,Que.r-T,Quercus robur-type
58,662,2.0,Ranae,Ranunculaceae
58,675,1.0,Rha,Rhamnus
58,687,1.0,Rosae,Rosaceae
58,694,8.0,Rum,Rumex
58,721,1.0,San,Sanguisorba
58,854,3.0,Umb,Umbelliferae
59,1,1.0,Abi,Abies
59,32,1.0,Aln,Alnus
59,66,38.0,Art,Artemisia
59,95,2.0,Bet,Betula
59,119,2.0,Bux,Buxus
59,141,1.0,Cphae,Caryophyllaceae
59,165,7.0,Crl-T,Cerealia-type
59,185,457.0,Cheae,Chenopodiaceae
59,196,4.0,Ciu,Cistus
59,201,3.0,Cm.Sf.A,Compositae subf. Asteroideae
59,203,2.0,Cm.Sf.C,Compositae subf. Cichorioideae
59,233,7.0,Cypae,Cyperaceae
59,272,6.0,Eph,Ephedra
59,282,13.0,Eriae,Ericaceae
59,349,33.0,Graae,Gramineae
59,355,2.0,Hel,Helianthemum
59,394,4.0,Jun,Juniperus
59,411,4.0,Leg,Leguminosae
59,530,49.0,Ole,Olea
59,562,3.0,Phi,Phillyrea
59,567,9.0,Pin,Pinus
59,572,21.0,Pst,Pistacia
59,576,34.0,Pla,Plantago
59,604,4.0,Pol,Polygonum
59,657,60.0,Que.i-T,Quercus ilex-type
59,659,67.0,Que.r-T,Quercus robur-type
59,662,1.0,Ranae,Ranunculaceae
59,689,1.0,Rubae,Rubiaceae
59,694,2.0,Rum,Rumex
59,816,4.0,Tha,Thalictrum
59,853,1.0,Ulm,Ulmus
59,854,12.0,Umb,Umbelliferae
59,897,1.0,Vts,Vitis
59,1119,1.0,Sed-T,Sedum-type
59,1396,2.0,Trl.s,Trilete spore(s)
59,2610,3.0,PseudoS,Pseudoschizaea
60,32,3.0,Aln,Alnus
60,66,22.0,Art,Artemisia
60,95,2.0,Bet,Betula
60,141,1.0,Cphae,Caryophyllaceae
60,165,2.0,Crl-T,Cerealia-type
60,185,276.0,Cheae,Chenopodiaceae
60,196,1.0,Ciu,Cistus
60,201,3.0,Cm.Sf.A,Compositae subf. Asteroideae
60,203,1.0,Cm.Sf.C,Compositae subf. Cichorioideae
60,217,2.0,Cor,Corylus
60,228,2.0,Cru,Cruciferae
60,233,3.0,Cypae,Cyperaceae
60,272,1.0,Eph,Ephedra
60,282,8.0,Eriae,Ericaceae
60,298,1.0,Eup,Euphorbia
60,349,32.0,Graae,Gramineae
60,394,2.0,Jun,Juniperus
60,401,1.0,Lab,Labiatae
60,411,1.0,Leg,Leguminosae
60,415,1.0,Lig,Ligustrum
60,530,27.0,Ole,Olea
60,562,2.0,Phi,Phillyrea
60,567,8.0,Pin,Pinus
60,572,30.0,Pst,Pistacia
60,576,7.0,Pla,Plantago
60,657,66.0,Que.i-T,Quercus ilex-type
60,659,42.0,Que.r-T,Quercus robur-type
60,687,1.0,Rosae,Rosaceae
60,694,5.0,Rum,Rumex
60,807,1.0,Tam,Tamarix
60,854,3.0,Umb,Umbelliferae
60,897,1.0,Vts,Vitis
60,1396,1.0,Trl.s,Trilete spore(s)
61,32,1.0,Aln,Alnus
61,66,24.0,Art,Artemisia
61,165,7.0,Crl-T,Cerealia-type
61,185,168.0,Cheae,Chenopodiaceae
61,196,1.0,Ciu,Cistus
61,201,8.0,Cm.Sf.A,Compositae subf. Asteroideae
61,203,7.0,Cm.Sf.C,Compositae subf. Cichorioideae
61,233,9.0,Cypae,Cyperaceae
61,262,1.0,Ech,Echium
61,272,10.0,Eph,Ephedra
61,282,6.0,Eriae,Ericaceae
61,298,1.0,Eup,Euphorbia
61,349,41.0,Graae,Gramineae
61,355,2.0,Hel,Helianthemum
61,401,3.0,Lab,Labiatae
61,411,3.0,Leg,Leguminosae
61,530,31.0,Ole,Olea
61,562,10.0,Phi,Phillyrea
61,567,9.0,Pin,Pinus
61,572,38.0,Pst,Pistacia
61,576,4.0,Pla,Plantago
61,657,69.0,Que.i-T,Quercus ilex-type
61,659,34.0,Que.r-T,Quercus robur-type
61,662,3.0,Ranae,Ranunculaceae
61,694,5.0,Rum,Rumex
61,854,12.0,Umb,Umbelliferae
61,2701,1.0,Lyg,Lygeum
62,66,30.0,Art,Artemisia
62,165,4.0,Crl-T,Cerealia-type
62,185,264.0,Cheae,Chenopodiaceae
62,196,5.0,Ciu,Cistus
62,201,9.0,Cm.Sf.A,Compositae subf. Asteroideae
62,203,12.0,Cm.Sf.C,Compositae subf. Cichorioideae
62,233,4.0,Cypae,Cyperaceae
62,272,4.0,Eph,Ephedra
62,282,7.0,Eriae,Ericaceae
62,298,1.0,Eup,Euphorbia
62,349,35.0,Graae,Gramineae
62,355,2.0,Hel,Helianthemum
62,411,1.0,Leg,Leguminosae
62,530,23.0,Ole,Olea
62,562,9.0,Phi,Phillyrea
62,567,6.0,Pin,Pinus
62,572,28.0,Pst,Pistacia
62,576,9.0,Pla,Plantago
62,657,60.0,Que.i-T,Quercus ilex-type
62,659,22.0,Que.r-T,Quercus robur-type
62,662,5.0,Ranae,Ranunculaceae
62,687,1.0,Rosae,Rosaceae
62,694,3.0,Rum,Rumex
62,816,2.0,Tha,Thalictrum
62,854,3.0,Umb,Umbelliferae
62,897,1.0,Vts,Vitis
62,1141,2.0,Monocoty,Monocotyledones
62,2610,3.0,PseudoS,Pseudoschizaea
63,32,1.0,Aln,Alnus
63,66,15.0,Art,Artemisia
63,165,2.0,Crl-T,Cerealia-type
63,185,183.0,Cheae,Chenopodiaceae
63,196,2.0,Ciu,Cistus
63,201,5.0,Cm.Sf.A,Compositae subf. Asteroideae
63,203,6.0,Cm.Sf.C,Compositae subf. Cichorioideae
63,233,5.0,Cypae,Cyperaceae
63,282,7.0,Eriae,Ericaceae
63,315,1.0,Frx,Fraxinus
63,349,24.0,Graae,Gramineae
63,355,5.0,Hel,Helianthemum
63,401,2.0,Lab,Labiatae
63,415,1.0,Lig,Ligustrum
63,530,30.0,Ole,Olea
63,562,5.0,Phi,Phillyrea
63,567,11.0,Pin,Pinus
63,572,25.0,Pst,Pistacia
63,576,11.0,Pla,Plantago
63,657,69.0,Que.i-T,Quercus ilex-type
63,659,24.0,Que.r-T,Quercus robur-type
63,662,4.0,Ranae,Ranunculaceae
63,687,2.0,Rosae,Rosaceae
63,694,2.0,Rum,Rumex
63,816,2.0,Tha,Thalictrum
63,854,9.0,Umb,Umbelliferae
63,1141,1.0,Monocoty,Monocotyledones
64,66,24.0,Art,Artemisia
64,95,2.0,Bet,Betula
64,141,1.0,Cphae,Caryophyllaceae
64,165,3.0,Crl-T,Cerealia-type
64,185,549.0,Cheae,Chenopodiaceae
64,196,3.0,Ciu,Cistus
64,201,7.0,Cm.Sf.A,Compositae subf. Asteroideae
64,203,3.0,Cm.Sf.C,Compositae subf. Cichorioideae
64,228,4.0,Cru,Cruciferae
64,233,6.0,Cypae,Cyperaceae
64,272,3.0,Eph,Ephedra
64,282,12.0,Eriae,Ericaceae
64,349,41.0,Graae,Gramineae
64,352,1.0,Hed,Hedera
64,355,3.0,Hel,Helianthemum
64,394,1.0,Jun,Juniperus
64,401,1.0,Lab,Labiatae
64,411,4.0,Leg,Leguminosae
64,530,41.0,Ole,Olea
64,562,2.0,Phi,Phillyrea
64,567,11.0,Pin,Pinus
64,572,13.0,Pst,Pistacia
64,576,13.0,Pla,Plantago
64,657,112.0,Que.i-T,Quercus ilex-type
64,659,29.0,Que.r-T,Quercus robur-type
64,662,1.0,Ranae,Ranunculaceae
64,675,2.0,Rha,Rhamnus
64,687,1.0,Rosae,Rosaceae
64,807,1.0,Tam,Tamarix
64,854,7.0,Umb,Umbelliferae
64,897,1.0,Vts,Vitis
64,1141,4.0,Monocoty,Monocotyledones
64,2610,1.0,PseudoS,Pseudoschizaea
65,66,42.0,Art,Artemisia
65,95,1.0,Bet,Betula
65,108,1.0,Borae,Boraginaceae
65,165,2.0,Crl-T,Cerealia-type
65,185,83.0,Cheae,Chenopodiaceae
65,196,3.0,Ciu,Cistus
65,201,3.0,Cm.Sf.A,Compositae subf. Asteroideae
65,203,23.0,Cm.Sf.C,Compositae subf. Cichorioideae
65,233,6.0,Cypae,Cyperaceae
65,272,7.0,Eph,Ephedra
65,282,5.0,Eriae,Ericaceae
65,349,12.0,Graae,Gramineae
65,355,8.0,Hel,Helianthemum
65,411,2.0,Leg,Leguminosae
65,530,30.0,Ole,Olea
65,562,2.0,Phi,Phillyrea
65,567,4.0,Pin,Pinus
65,572,15.0,Pst,Pistacia
65,576,1.0,Pla,Plantago
65,657,93.0,Que.i-T,Quercus ilex-type
65,659,19.0,Que.r-T,Quercus robur-type
65,687,4.0,Rosae,Rosaceae
65,689,1.0,Rubae,Rubiaceae
65,854,15.0,Umb,Umbelliferae
65,1396,1.0,Trl.s,Trilete spore(s)
65,1400,1.0,Mon.s,Monolete spore(s)
65,2610,4.0,PseudoS,Pseudoschizaea
66,32,1.0,Aln,Alnus
66,66,36.0,Art,Artemisia
66,108,1.0,Borae,Boraginaceae
66,165,1.0,Crl-T,Cerealia-type
66,185,197.0,Cheae,Chenopodiaceae
66,196,1.0,Ciu,Cistus
66,201,7.0,Cm.Sf.A,Compositae subf. Asteroideae
66,203,13.0,Cm.Sf.C,Compositae subf. Cichorioideae
66,233,4.0,Cypae,Cyperaceae
66,272,3.0,Eph,Ephedra
66,282,6.0,Eriae,Ericaceae
66,298,2.0,Eup,Euphorbia
66,349,14.0,Graae,Gramineae
66,355,1.0,Hel,Helianthemum
66,394,2.0,Jun,Juniperus
66,401,1.0,Lab,Labiatae
66,411,3.0,Leg,Leguminosae
66,415,1.0,Lig,Ligustrum
66,530,42.0,Ole,Olea
66,562,5.0,Phi,Phillyrea
66,567,11.0,Pin,Pinus
66,572,21.0,Pst,Pistacia
66,576,5.0,Pla,Plantago
66,657,107.0,Que.i-T,Quercus ilex-type
66,659,30.0,Que.r-T,Quercus robur-type
66,662,2.0,Ranae,Ranunculaceae
66,687,2.0,Rosae,Rosaceae
66,694,3.0,Rum,Rumex
66,793,1.0,Spa-T,Sparganium-type
66,854,20.0,Umb,Umbelliferae
66,1313,1.0,Gerae,Geraniaceae
66,1396,1.0,Trl.s,Trilete spore(s)
66,2610,1.0,PseudoS,Pseudoschizaea
67,32,1.0,Aln,Alnus
67,66,19.0,Art,Artemisia
67,95,1.0,Bet,Betula
67,108,3.0,Borae,Boraginaceae
67,165,6.0,Crl-T,Cerealia-type
67,185,205.0,Cheae,Chenopodiaceae
67,196,1.0,Ciu,Cistus
67,201,2.0,Cm.Sf.A,Compositae subf. Asteroideae
67,203,1.0,Cm.Sf.C,Compositae subf. Cichorioideae
67,233,4.0,Cypae,Cyperaceae
67,272,2.0,Eph,Ephedra
67,282,5.0,Eriae,Ericaceae
67,349,29.0,Graae,Gramineae
67,352,1.0,Hed,Hedera
67,411,1.0,Leg,Leguminosae
67,530,35.0,Ole,Olea
67,562,3.0,Phi,Phillyrea
67,567,15.0,Pin,Pinus
67,572,49.0,Pst,Pistacia
67,576,2.0,Pla,Plantago
67,657,47.0,Que.i-T,Quercus ilex-type
67,659,27.0,Que.r-T,Quercus robur-type
67,694,2.0,Rum,Rumex
67,854,1.0,Umb,Umbelliferae
67,1396,1.0,Trl.s,Trilete spore(s)
67,1452,2.0,Cor.f,Coriaria myrtifolia
67,2701,1.0,Lyg,Lygeum
68,66,26.0,Art,Artemisia
68,95,2.0,Bet,Betula
68,119,2.0,Bux,Buxus
68,141,1.0,Cphae,Caryophyllaceae
68,165,6.0,Crl-T,Cerealia-type
68,185,337.0,Cheae,Chenopodiaceae
68,201,2.0,Cm.Sf.A,Compositae subf. Asteroideae
68,203,3.0,Cm.Sf.C,Compositae subf. Cichorioideae
68,217,1.0,Cor,Corylus
68,233,14.0,Cypae,Cyperaceae
68,282,3.0,Eriae,Ericaceae
68,349,47.0,Graae,Gramineae
68,355,2.0,Hel,Helianthemum
68,394,1.0,Jun,Juniperus
68,401,1.0,Lab,Labiatae
68,530,42.0,Ole,Olea
68,562,4.0,Phi,Phillyrea
68,567,21.0,Pin,Pinus
68,572,36.0,Pst,Pistacia
68,657,58.0,Que.i-T,Quercus ilex-type
68,659,28.0,Que.r-T,Quercus robur-type
68,662,2.0,Ranae,Ranunculaceae
68,694,3.0,Rum,Rumex
68,854,8.0,Umb,Umbelliferae
68,996,1.0,Bry,Botryococcus
68,1396,1.0,Trl.s,Trilete spore(s)
68,2610,1.0,PseudoS,Pseudoschizaea
69,66,47.0,Art,Artemisia
69,95,1.0,Bet,Betula
69,165,3.0,Crl-T,Cerealia-type
69,185,278.0,Cheae,Chenopodiaceae
69,201,4.0,Cm.Sf.A,Compositae subf. Asteroideae
69,203,5.0,Cm.Sf.C,Compositae subf. Cichorioideae
69,233,2.0,Cypae,Cyperaceae
69,262,1.0,Ech,Echium
69,272,1.0,Eph,Ephedra
69,282,2.0,Eriae,Ericaceae
69,349,46.0,Graae,Gramineae
69,352,1.0,Hed,Hedera
69,355,1.0,Hel,Helianthemum
69,401,1.0,Lab,Labiatae
69,411,2.0,Leg,Leguminosae
69,530,50.0,Ole,Olea
69,562,6.0,Phi,Phillyrea
69,567,11.0,Pin,Pinus
69,572,26.0,Pst,Pistacia
69,576,1.0,Pla,Plantago
69,657,80.0,Que.i-T,Quercus ilex-type
69,659,12.0,Que.r-T,Quercus robur-type
69,694,5.0,Rum,Rumex
69,854,12.0,Umb,Umbelliferae
69,996,2.0,Bry,Botryococcus
69,1546,3.0,Thm,Thymelaea
69,2610,1.0,PseudoS,Pseudoschizaea
70,32,1.0,Aln,Alnus
70,66,12.0,Art,Artemisia
70,165,2.0,Crl-T,Cerealia-type
70,185,241.0,Cheae,Chenopodiaceae
70,196,1.0,Ciu,Cistus
70,201,8.0,Cm.Sf.A,Compositae subf. Asteroideae
70,203,14.0,Cm.Sf.C,Compositae subf. Cichorioideae
70,233,1.0,Cypae,Cyperaceae
70,272,18.0,Eph,Ephedra
70,282,2.0,Eriae,Ericaceae
70,349,7.0,Graae,Gramineae
70,355,4.0,Hel,Helianthemum
70,411,3.0,Leg,Leguminosae
70,530,75.0,Ole,Olea
70,562,10.0,Phi,Phillyrea
70,567,14.0,Pin,Pinus
70,572,33.0,Pst,Pistacia
70,576,4.0,Pla,Plantago
70,657,56.0,Que.i-T,Quercus ilex-type
70,659,16.0,Que.r-T,Quercus robur-type
70,687,1.0,Rosae,Rosaceae
70,694,2.0,Rum,Rumex
70,854,1.0,Umb,Umbelliferae
70,1141,1.0,Monocoty,Monocotyledones
70,1313,2.0,Gerae,Geraniaceae
70,1400,4.0,Mon.s,Monolete spore(s)
70,1452,1.0,Cor.f,Coriaria myrtifolia
70,2610,7.0,PseudoS,Pseudoschizaea
71,32,4.0,Aln,Alnus
71,66,27.0,Art,Artemisia
71,95,2.0,Bet,Betula
71,165,4.0,Crl-T,Cerealia-type
71,185,134.0,Cheae,Chenopodiaceae
71,196,1.0,Ciu,Cistus
71,201,5.0,Cm.Sf.A,Compositae subf. Asteroideae
71,203,13.0,Cm.Sf.C,Compositae subf. Cichorioideae
71,233,10.0,Cypae,Cyperaceae
71,272,2.0,Eph,Ephedra
71,282,6.0,Eriae,Ericaceae
71,349,86.0,Graae,Gramineae
71,355,3.0,Hel,Helianthemum
71,394,1.0,Jun,Juniperus
71,411,1.0,Leg,Leguminosae
71,530,45.0,Ole,Olea
71,562,3.0,Phi,Phillyrea
71,567,12.0,Pin,Pinus
71,572,15.0,Pst,Pistacia
71,657,70.0,Que.i-T,Quercus ilex-type
71,659,15.0,Que.r-T,Quercus robur-type
71,662,1.0,Ranae,Ranunculaceae
71,694,5.0,Rum,Rumex
71,793,2.0,Spa-T,Sparganium-type
71,807,1.0,Tam,Tamarix
71,816,2.0,Tha,Thalictrum
71,854,12.0,Umb,Umbelliferae
71,996,1.0,Bry,Botryococcus
71,1313,1.0,Gerae,Geraniaceae
71,2610,1.0,PseudoS,Pseudoschizaea
72,66,14.0,Art,Artemisia
72,165,2.0,Crl-T,Cerealia-type
72,185,205.0,Cheae,Chenopodiaceae
72,201,3.0,Cm.Sf.A,Compositae subf. Asteroideae
72,203,1.0,Cm.Sf.C,Compositae subf. Cichorioideae
72,233,17.0,Cypae,Cyperaceae
72,282,5.0,Eriae,Ericaceae
72,349,33.0,Graae,Gramineae
72,355,1.0,Hel,Helianthemum
72,394,1.0,Jun,Juniperus
72,401,2.0,Lab,Labiatae
72,411,1.0,Leg,Leguminosae
72,415,1.0,Lig,Ligustrum
72,530,13.0,Ole,Olea
72,562,1.0,Phi,Phillyrea
72,567,15.0,Pin,Pinus
72,572,31.0,Pst,Pistacia
72,657,49.0,Que.i-T,Quercus ilex-type
72,659,15.0,Que.r-T,Quercus robur-type
72,662,2.0,Ranae,Ranunculaceae
72,694,4.0,Rum,Rumex
72,816,1.0,Tha,Thalictrum
72,854,4.0,Umb,Umbelliferae
72,1396,1.0,Trl.s,Trilete spore(s)
73,66,128.0,Art,Artemisia
73,185,162.0,Cheae,Chenopodiaceae
73,196,6.0,Ciu,Cistus
73,201,13.0,Cm.Sf.A,Compositae subf. Asteroideae
73,203,37.0,Cm.Sf.C,Compositae subf. Cichorioideae
73,217,1.0,Cor,Corylus
73,233,4.0,Cypae,Cyperaceae
73,272,14.0,Eph,Ephedra
73,282,2.0,Eriae,Ericaceae
73,349,20.0,Graae,Gramineae
73,352,1.0,Hed,Hedera
73,355,14.0,Hel,Helianthemum
73,401,2.0,Lab,Labiatae
73,411,3.0,Leg,Leguminosae
73,530,24.0,Ole,Olea
73,562,3.0,Phi,Phillyrea
73,567,1.0,Pin,Pinus
73,572,4.0,Pst,Pistacia
73,604,2.0,Pol,Polygonum
73,657,73.0,Que.i-T,Quercus ilex-type
73,659,11.0,Que.r-T,Quercus robur-type
73,694,1.0,Rum,Rumex
73,712,1.0,Sal,Salix
73,854,19.0,Umb,Umbelliferae
73,897,1.0,Vts,Vitis
73,996,1.0,Bry,Botryococcus
73,1119,1.0,Sed-T,Sedum-type
73,1396,1.0,Trl.s,Trilete spore(s)
73,2610,1.0,PseudoS,Pseudoschizaea
74,32,2.0,Aln,Alnus
74,66,77.0,Art,Artemisia
74,165,1.0,Crl-T,Cerealia-type
74,185,312.0,Cheae,Chenopodiaceae
74,201,7.0,Cm.Sf.A,Compositae subf. Asteroideae
74,203,3.0,Cm.Sf.C,Compositae subf. Cichorioideae
74,217,1.0,Cor,Corylus
74,233,8.0,Cypae,Cyperaceae
74,272,3.0,Eph,Ephedra
74,282,5.0,Eriae,Ericaceae
74,349,56.0,Graae,Gramineae
74,411,1.0,Leg,Leguminosae
74,415,1.0,Lig,Ligustrum
74,530,37.0,Ole,Olea
74,562,2.0,Phi,Phillyrea
74,567,2.0,Pin,Pinus
74,572,27.0,Pst,Pistacia
74,576,1.0,Pla,Plantago
74,657,75.0,Que.i-T,Quercus ilex-type
74,659,25.0,Que.r-T,Quercus robur-type
74,687,1.0,Rosae,Rosaceae
74,689,1.0,Rubae,Rubiaceae
74,694,3.0,Rum,Rumex
74,793,2.0,Spa-T,Sparganium-type
74,854,5.0,Umb,Umbelliferae
74,2610,1.0,PseudoS,Pseudoschizaea
75,66,80.0,Art,Artemisia
75,185,343.0,Cheae,Chenopodiaceae
75,201,7.0,Cm.Sf.A,Compositae subf. Asteroideae
75,203,13.0,Cm.Sf.C,Compositae subf. Cichorioideae
75,217,1.0,Cor,Corylus
75,233,6.0,Cypae,Cyperaceae
75,272,3.0,Eph,Ephedra
75,282,3.0,Eriae,Ericaceae
75,349,35.0,Graae,Gramineae
75,355,6.0,Hel,Helianthemum
75,411,1.0,Leg,Leguminosae
75,530,31.0,Ole,Olea
75,562,2.0,Phi,Phillyrea
75,567,2.0,Pin,Pinus
75,572,17.0,Pst,Pistacia
75,657,85.0,Que.i-T,Quercus ilex-type
75,659,22.0,Que.r-T,Quercus robur-type
75,662,1.0,Ranae,Ranunculaceae
75,675,1.0,Rha,Rhamnus
75,694,2.0,Rum,Rumex
75,712,2.0,Sal,Salix
75,816,2.0,Tha,Thalictrum
75,848,1.0,Typ.l-T,Typha latifolia-type
75,854,14.0,Umb,Umbelliferae
75,897,4.0,Vts,Vitis
75,996,3.0,Bry,Botryococcus
75,1119,1.0,Sed-T,Sedum-type
75,1141,1.0,Monocoty,Monocotyledones
75,2610,3.0,PseudoS,Pseudoschizaea
76,66,37.0,Art,Artemisia
76,95,1.0,Bet,Betula
76,108,1.0,Borae,Boraginaceae
76,141,6.0,Cphae,Caryophyllaceae
76,165,3.0,Crl-T,Cerealia-type
76,185,347.0,Cheae,Chenopodiaceae
76,196,1.0,Ciu,Cistus
76,201,38.0,Cm.Sf.A,Compositae subf. Asteroideae
76,203,59.0,Cm.Sf.C,Compositae subf. Cichorioideae
76,217,1.0,Cor,Corylus
76,228,1.0,Cru,Cruciferae
76,233,1.0,Cypae,Cyperaceae
76,237,1.0,Dap,Daphne
76,272,21.0,Eph,Ephedra
76,282,1.0,Eriae,Ericaceae
76,349,11.0,Graae,Gramineae
76,355,6.0,Hel,Helianthemum
76,411,5.0,Leg,Leguminosae
76,530,26.0,Ole,Olea
76,562,4.0,Phi,Phillyrea
76,567,1.0,Pin,Pinus
76,572,17.0,Pst,Pistacia
76,576,9.0,Pla,Plantago
76,604,1.0,Pol,Polygonum
76,657,64.0,Que.i-T,Quercus ilex-type
76,659,9.0,Que.r-T,Quercus robur-type
76,694,5.0,Rum,Rumex
76,712,4.0,Sal,Salix
76,793,3.0,Spa-T,Sparganium-type
76,854,5.0,Umb,Umbelliferae
76,1400,2.0,Mon.s,Monolete spore(s)
76,2610,3.0,PseudoS,Pseudoschizaea
77,66,120.0,Art,Artemisia
77,95,1.0,Bet,Betula
77,165,1.0,Crl-T,Cerealia-type
77,185,127.0,Cheae,Chenopodiaceae
77,196,1.0,Ciu,Cistus
77,201,9.0,Cm.Sf.A,Compositae subf. Asteroideae
77,203,12.0,Cm.Sf.C,Compositae subf. Cichorioideae
77,233,1.0,Cypae,Cyperaceae
77,272,15.0,Eph,Ephedra
77,282,5.0,Eriae,Ericaceae
77,349,6.0,Graae,Gramineae
77,355,7.0,Hel,Helianthemum
77,401,1.0,Lab,Labiatae
77,411,3.0,Leg,Leguminosae
77,530,33.0,Ole,Olea
77,562,5.0,Phi,Phillyrea
77,567,3.0,Pin,Pinus
77,572,17.0,Pst,Pistacia
77,576,1.0,Pla,Plantago
77,604,1.0,Pol,Polygonum
77,657,85.0,Que.i-T,Quercus ilex-type
77,659,7.0,Que.r-T,Quercus robur-type
77,687,1.0,Rosae,Rosaceae
77,694,6.0,Rum,Rumex
77,816,1.0,Tha,Thalictrum
77,854,22.0,Umb,Umbelliferae
77,996,2.0,Bry,Botryococcus
77,2610,1.0,PseudoS,Pseudoschizaea
78,66,56.0,Art,Artemisia
78,165,1.0,Crl-T,Cerealia-type
78,185,84.0,Cheae,Chenopodiaceae
78,196,1.0,Ciu,Cistus
78,201,1.0,Cm.Sf.A,Compositae subf. Asteroideae
78,203,6.0,Cm.Sf.C,Compositae subf. Cichorioideae
78,217,1.0,Cor,Corylus
78,233,1.0,Cypae,Cyperaceae
78,272,5.0,Eph,Ephedra
78,349,13.0,Graae,Gramineae
78,355,4.0,Hel,Helianthemum
78,411,1.0,Leg,Leguminosae
78,415,1.0,Lig,Ligustrum
78,530,9.0,Ole,Olea
78,562,1.0,Phi,Phillyrea
78,567,8.0,Pin,Pinus
78,572,6.0,Pst,Pistacia
78,657,119.0,Que.i-T,Quercus ilex-type
78,659,14.0,Que.r-T,Quercus robur-type
78,675,1.0,Rha,Rhamnus
78,694,2.0,Rum,Rumex
78,854,30.0,Umb,Umbelliferae
78,2610,2.0,PseudoS,Pseudoschizaea
79,32,4.0,Aln,Alnus
79,66,14.0,Art,Artemisia
79,95,2.0,Bet,Betula
79,165,1.0,Crl-T,Cerealia-type
79,185,234.0,Cheae,Chenopodiaceae
79,201,8.0,Cm.Sf.A,Compositae subf. Asteroideae
79,203,24.0,Cm.Sf.C,Compositae subf. Cichorioideae
79,217,2.0,Cor,Corylus
79,233,57.0,Cypae,Cyperaceae
79,282,15.0,Eriae,Ericaceae
79,349,35.0,Graae,Gramineae
79,355,1.0,Hel,Helianthemum
79,401,1.0,Lab,Labiatae
79,530,23.0,Ole,Olea
79,562,5.0,Phi,Phillyrea
79,567,10.0,Pin,Pinus
79,572,43.0,Pst,Pistacia
79,576,3.0,Pla,Plantago
79,657,88.0,Que.i-T,Quercus ilex-type
79,659,22.0,Que.r-T,Quercus robur-type
79,687,2.0,Rosae,Rosaceae
79,694,5.0,Rum,Rumex
79,793,5.0,Spa-T,Sparganium-type
79,854,14.0,Umb,Umbelliferae
79,897,1.0,Vts,Vitis
79,996,71.0,Bry,Botryococcus
79,1396,3.0,Trl.s,Trilete spore(s)
79,2610,1.0,PseudoS,Pseudoschizaea
80,32,2.0,Aln,Alnus
80,66,13.0,Art,Artemisia
80,95,2.0,Bet,Betula
80,185,223.0,Cheae,Chenopodiaceae
80,201,2.0,Cm.Sf.A,Compositae subf. Asteroideae
80,203,1.0,Cm.Sf.C,Compositae subf. Cichorioideae
80,217,1.0,Cor,Corylus
80,228,1.0,Cru,Cruciferae
80,233,15.0,Cypae,Cyperaceae
80,282,7.0,Eriae,Ericaceae
80,349,86.0,Graae,Gramineae
80,355,2.0,Hel,Helianthemum
80,394,1.0,Jun,Juniperus
80,401,2.0,Lab,Labiatae
80,411,3.0,Leg,Leguminosae
80,415,2.0,Lig,Ligustrum
80,530,10.0,Ole,Olea
80,562,5.0,Phi,Phillyrea
80,567,16.0,Pin,Pinus
80,572,47.0,Pst,Pistacia
80,657,47.0,Que.i-T,Quercus ilex-type
80,659,27.0,Que.r-T,Quercus robur-type
80,662,2.0,Ranae,Ranunculaceae
80,675,1.0,Rha,Rhamnus
80,689,1.0,Rubae,Rubiaceae
80,712,3.0,Sal,Salix
80,793,1.0,Spa-T,Sparganium-type
80,816,1.0,Tha,Thalictrum
80,854,8.0,Umb,Umbelliferae
80,897,1.0,Vts,Vitis
80,996,11935.0,Bry,Botryococcus
81,32,2.0,Aln,Alnus
81,66,5.0,Art,Artemisia
81,95,2.0,Bet,Betula
81,165,8.0,Crl-T,Cerealia-type
81,185,142.0,Cheae,Chenopodiaceae
81,196,1.0,Ciu,Cistus
81,201,2.0,Cm.Sf.A,Compositae subf. Asteroideae
81,203,1.0,Cm.Sf.C,Compositae subf. Cichorioideae
81,217,3.0,Cor,Corylus
81,233,10.0,Cypae,Cyperaceae
81,272,1.0,Eph,Ephedra
81,282,12.0,Eriae,Ericaceae
81,349,36.0,Graae,Gramineae
81,394,1.0,Jun,Juniperus
81,530,16.0,Ole,Olea
81,562,1.0,Phi,Phillyrea
81,567,7.0,Pin,Pinus
81,572,38.0,Pst,Pistacia
81,604,1.0,Pol,Polygonum
81,657,59.0,Que.i-T,Quercus ilex-type
81,659,49.0,Que.r-T,Quercus robur-type
81,694,4.0,Rum,Rumex
81,712,1.0,Sal,Salix
81,793,1.0,Spa-T,Sparganium-type
81,2610,1.0,PseudoS,Pseudoschizaea
82,32,4.0,Aln,Alnus
82,66,5.0,Art,Artemisia
82,185,175.0,Cheae,Chenopodiaceae
82,201,1.0,Cm.Sf.A,Compositae subf. Asteroideae
82,233,2.0,Cypae,Cyperaceae
82,282,9.0,Eriae,Ericaceae
82,349,22.0,Graae,Gramineae
82,355,1.0,Hel,Helianthemum
82,415,1.0,Lig,Ligustrum
82,530,22.0,Ole,Olea
82,562,2.0,Phi,Phillyrea
82,567,14.0,Pin,Pinus
82,572,14.0,Pst,Pistacia
82,576,1.0,Pla,Plantago
82,657,44.0,Que.i-T,Quercus ilex-type
82,659,36.0,Que.r-T,Quercus robur-type
82,694,2.0,Rum,Rumex
82,721,1.0,San,Sanguisorba
